"crash_record_id","crash_date_est_i","crash_date","posted_speed_limit","traffic_control_device","device_condition","weather_condition","lighting_condition","first_crash_type","trafficway_type","lane_cnt","alignment","roadway_surface_cond","road_defect","report_type","crash_type","intersection_related_i","private_property_i","hit_and_run_i","damage","date_police_notified","prim_contributory_cause","sec_contributory_cause","street_no","street_direction","street_name","beat_of_occurrence","photos_taken_i","statements_taken_i","dooring_i","work_zone_i","work_zone_type","workers_present_i","num_units","most_severe_injury","injuries_total","injuries_fatal","injuries_incapacitating","injuries_non_incapacitating","injuries_reported_not_evident","injuries_no_indication","injuries_unknown","crash_hour","crash_day_of_week","crash_month","latitude","longitude","location"
"fc74cf8f00e7540a37549d2ed7ccc4270b3ec6f56f2b472395463131a51d0a9147eab68ad03ce26570ccbd40bba15e05656d0072068ebd6e8328ee46a328d084",,"2025-01-21T14:30:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","ANGLE","NOT DIVIDED",,"STRAIGHT AND LEVEL","UNKNOWN","UNKNOWN","ON SCENE","NO INJURY / DRIVE AWAY",,,"Y","OVER $1,500","2025-01-22T11:35:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","7301","S","VERNON AVE","323",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","14","3","1","41.7619895624","-87.6138195017","POINT (-87.613819501681 41.76198956241)"
"1f4e53c54647463fac117440fc758268806bdaf2ef9aadc334e3715c571f1330620abe82aa8a97a5c6b5a3222e046daf63ce0989b931faf65e1a9b34edb93e74",,"2025-01-21T14:29:00.000","30","STOP SIGN/FLASHER","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","ANGLE","T-INTERSECTION",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH","Y",,,"OVER $1,500","2025-01-21T14:30:00.000","FAILING TO YIELD RIGHT-OF-WAY","NOT APPLICABLE","11499","S","DOTY AVE W","531",,,,,,,"2","REPORTED, NOT EVIDENT","1","0","0","0","1","2","0","14","3","1","41.6859687847","-87.6033451532","POINT (-87.603345153236 41.685968784683)"
"a83cbe81f1ec559434a856d260bc60d5d8c768ff46d0863eb7e551dc6d8bc91f78c44fa8a8d5f15edf42ca5749234d77d7003d91e0b38cb165a8b29b0ab66a39",,"2025-01-21T14:25:00.000","25","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","REAR END","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY","Y",,,"OVER $1,500","2025-01-21T19:00:00.000","FOLLOWING TOO CLOSELY","FOLLOWING TOO CLOSELY","340","S","OAKLEY BLVD","1225",,,,,,,"3","NO INDICATION OF INJURY","0","0","0","0","0","3","0","14","3","1","41.8763090541","-87.683981386","POINT (-87.683981385961 41.87630905414)"
"46896f41f9805afbadea9e734176d64be472f883f32b2b035beacde902bcb7847b64ea67907184c67aebfc0c38b6678aa210406d0474cd29f0a025ccbf5ba8a8",,"2025-01-21T14:20:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","TURNING","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","UNKNOWN","ON SCENE","INJURY AND / OR TOW DUE TO CRASH",,,,"OVER $1,500","2025-01-21T14:42:00.000","FAILING TO YIELD RIGHT-OF-WAY","FAILING TO YIELD RIGHT-OF-WAY","4320","N","PULASKI RD","1722",,,,,,,"2","NONINCAPACITATING INJURY","2","0","0","2","0","1","0","14","3","1","41.9595869892","-87.7279354138","POINT (-87.727935413844 41.959586989175)"
"a939fce43a8a173ed6e67086b39de6bd6a76c0d51efc1f10f7a8dc53216186cb7f6ae5ec921ef10d0c45fa6500513cf03288e7a9197e8abcf0e37fc09f9697a1","Y","2025-01-21T14:20:00.000","30","UNKNOWN","UNKNOWN","UNKNOWN","DAYLIGHT","TURNING","NOT DIVIDED",,"STRAIGHT AND LEVEL","UNKNOWN","UNKNOWN","NOT ON SCENE (DESK REPORT)","INJURY AND / OR TOW DUE TO CRASH",,,,"OVER $1,500","2025-01-21T14:45:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","231","W","83RD ST","622",,,,,,,"2","REPORTED, NOT EVIDENT","1","0","0","0","1","1","0","14","3","1","41.743454961","-87.6303235784","POINT (-87.630323578437 41.743454961002)"
"0dd567e33204141a8018cd8557c8c1bee3e9f11336d4a1c360e2fd20d0a1b368d829fb7c8d13931ab2a55345687644845855356a0b74b4372ed607f349b83059",,"2025-01-21T14:15:00.000","25","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","PARKED MOTOR VEHICLE","NOT DIVIDED",,"STRAIGHT AND LEVEL","UNKNOWN","UNKNOWN","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,"Y","$500 OR LESS","2025-01-21T18:30:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","6219","S","MORGAN ST","712",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","14","3","1","41.7808952943","-87.649528852","POINT (-87.649528851953 41.780895294291)"
"1fcb063075ed1ae387a2fe2f99ed28947ba7672bb7ffc048300b85ffd96140eabeab4aff0321df0f1d08f43605ae3c9700408a798ab90c358b99dad25f0ba772",,"2025-01-21T14:09:00.000","30","UNKNOWN","UNKNOWN","UNKNOWN","DAYLIGHT","ANGLE","NOT DIVIDED",,"STRAIGHT AND LEVEL","UNKNOWN","UNKNOWN","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2025-01-23T14:30:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","2550","W","BRADLEY PL","1921",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","14","3","1","41.949572352","-87.6928161059","POINT (-87.692816105858 41.94957235196)"
"ad9c8a49dbd6e25af6afc43efe0762791297e3691307eb27e695530d48495d21966d6597891f88d2ea429a109419593970a94a5c81903aca9ef7cff1ffa0e2cc",,"2025-01-21T14:06:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","PEDESTRIAN","NOT DIVIDED",,"STRAIGHT AND LEVEL","ICE","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH",,,,"OVER $1,500","2025-01-21T14:10:00.000","NOT APPLICABLE","NOT APPLICABLE","1599","W","SUMMERDALE AVE","2012",,,,,,,"2","NONINCAPACITATING INJURY","1","0","0","1","0","1","0","14","3","1","41.9788015908","-87.6696186794","POINT (-87.66961867935 41.978801590808)"
"d26f81623d0347ee87bbd0a2a4ffc66d4841f8fc6704d870110db5c23c34890945853419884b4f87214864bbd4cd15b9a06e871b7325543351422dffd9f95bd4",,"2025-01-21T14:00:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","SIDESWIPE SAME DIRECTION","ONE-WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH",,,"Y","OVER $1,500","2025-01-21T14:00:00.000","NOT APPLICABLE","NOT APPLICABLE","230","S","JEFFERSON ST","121",,,,,,,"3","NO INDICATION OF INJURY","0","0","0","0","0","3","0","14","3","1","41.8782865171","-87.6426918131","POINT (-87.642691813125 41.878286517137)"
"f09ccdd113884551ccc3ca9b518c7ca16df1a631cbf72829803b996329df375265342f94fedafcbda496611f50dd43e55e1dbdcc895a55c0868f356fd8150db9",,"2025-01-21T14:00:00.000","30","STOP SIGN/FLASHER","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","TURNING","NOT DIVIDED",,"STRAIGHT AND LEVEL","UNKNOWN","UNKNOWN","NOT ON SCENE (DESK REPORT)","INJURY AND / OR TOW DUE TO CRASH","Y",,,"OVER $1,500","2025-01-21T15:11:00.000","FAILING TO REDUCE SPEED TO AVOID CRASH","UNABLE TO DETERMINE","3548","N","KOSTNER AVE","1731","Y","Y",,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","14","3","1","41.9458725898","-87.7373670672","POINT (-87.737367067213 41.945872589776)"
"a2940509cf2706b772d80f40a735efb62de021d1e6710e2859321c6e3a71eb2825502ce9429a4704fd05fdf76089ebe92ebee813ac0759c929ca4785ce9494b5",,"2025-01-21T13:54:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","PARKED MOTOR VEHICLE","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY",,,,"$501 - $1,500","2025-01-21T13:59:00.000","FOLLOWING TOO CLOSELY","FOLLOWING TOO CLOSELY","2218","S","PULASKI RD","1013",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","4","0","13","3","1","41.8508561301","-87.7248865143","POINT (-87.724886514333 41.850856130061)"
"836b246b74ead80aa2ec14ab0dffec7d629e4225908357ef200635514e3a3e764d3226ca1c50e49fdec2f729fb135141b544c9223e55979fd7bfecbf9066c369",,"2025-01-21T13:45:00.000","10","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","PARKED MOTOR VEHICLE","PARKING LOT",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,"N","$501 - $1,500","2025-01-21T17:00:00.000","NOT APPLICABLE","NOT APPLICABLE","5758","S","MARYLAND AVE","235",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","13","3","1","41.7896118452","-87.6050847221","POINT (-87.605084722125 41.789611845183)"
"c5b87cf70f5c14e7088f7152057c125b01adb2c78dab82632b5c6db06b839d0e0012243057a979ccc649108c78c705221d95e5fd29be88331381c8ea631f9f6c",,"2025-01-21T13:36:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","ANGLE","T-INTERSECTION",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH","Y",,,"OVER $1,500","2025-01-21T13:45:00.000","DISTRACTION - FROM INSIDE VEHICLE","UNABLE TO DETERMINE","3800","W","FULLERTON AVE","2524",,,,,,,"2","REPORTED, NOT EVIDENT","1","0","0","0","1","1","0","13","3","1","41.9246512043","-87.7219454547","POINT (-87.721945454729 41.924651204328)"
"e3a263eb855c72e040830fc2b14b1882054cbb3ef84fc75a052cf42974a6a419c45fb0b15b845e6845e986969875798624ac46887825482586e1eeafa7d8fa6c",,"2025-01-21T13:33:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","REAR END","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","UNKNOWN","NOT ON SCENE (DESK REPORT)","INJURY AND / OR TOW DUE TO CRASH",,,,"OVER $1,500","2025-01-21T14:30:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","5050","W","IRVING PARK RD","1624",,,,,,,"2","NONINCAPACITATING INJURY","1","0","0","1","0","1","0","13","3","1","41.9534439022","-87.7543170544","POINT (-87.754317054424 41.953443902186)"
"2f614d14a099cc40a8c0d14ca7a59ada7aa1becf348dac09290f74e08969295b6dd6033e012e9e41b1d294b028db6986dfd6c1935d63c9634f08310a8399eb1a",,"2025-01-21T13:30:00.000","15","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","PARKED MOTOR VEHICLE","PARKING LOT",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"$501 - $1,500","2025-01-21T13:45:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","2200","E","95TH ST","413",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","13","3","1","41.7226389707","-87.5704691141","POINT (-87.570469114121 41.72263897072)"
"f5eec12c3dd5720562fab4cff371e34dc73838201b7f0b2e974078b8eb2c792c57980cf5b1db30568dde97abfbc3cb86b1a88fad9a3dbacce9658c7c866c7972",,"2025-01-21T13:28:00.000","30","STOP SIGN/FLASHER","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","ANGLE","FOUR WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","INJURY AND / OR TOW DUE TO CRASH","Y",,,"$501 - $1,500","2025-01-21T15:30:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","7200","N","WOLCOTT AVE","2424",,,,,,,"2","REPORTED, NOT EVIDENT","1","0","0","0","1","1","0","13","3","1","42.0126274519","-87.678337049","POINT (-87.678337048953 42.012627451903)"
"87f02b9d6edb97fca15edfe6530ae401d62dda4e41e809611163b83409efcf66a0ef5ee142815cbec3130f92d7829042e9b263baf374289f092c58d7c3ae0a51",,"2025-01-21T13:25:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","REAR END","ONE-WAY",,"STRAIGHT AND LEVEL","WET","NO DEFECTS",,"NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2025-01-21T14:10:00.000","FOLLOWING TOO CLOSELY","NOT APPLICABLE","610","W","MONROE ST","121",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","13","3","1","41.8806516571","-87.643133111","POINT (-87.64313311103 41.880651657075)"
"b2138534c8bad44da6a5fd71117e0ed1672a0893b2c08adbbd6c4d7c5a9eb81c18012a54e40aa91dc894254b2f94519774e537e4bd9c999e47065690b07ba049",,"2025-01-21T13:23:00.000","25","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","TURNING","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY","Y",,,"OVER $1,500","2025-01-21T13:45:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","836","W","WELLINGTON AVE","1933",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","13","3","1","41.9364501676","-87.650552452","POINT (-87.650552452041 41.936450167582)"
"2ab67ca6006613e87c60ae2c2910b2d228a78d7237b4c3ae65cc5e60bb8296b61a0227c548647e29001d56cea7397ebaf28b021b40f101ad87b2ba1bb4113d78",,"2025-01-21T13:15:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","PARKED MOTOR VEHICLE","NOT DIVIDED",,"STRAIGHT AND LEVEL","UNKNOWN","UNKNOWN","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,"Y","$501 - $1,500","2025-01-21T15:10:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","110","S","LEAMINGTON AVE","1533",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","13","3","1","41.8790091667","-87.7536498831","POINT (-87.75364988311 41.879009166736)"
"850a55a7c671e60bb36f3bd4c7fb0e063db300a5de72c79c9a134b31c0d00daa777b8d7f3272e01edb88240d84ab3c6b6c03d5504c6017e343ba83b5b984d7ff",,"2025-01-21T13:10:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","UNKNOWN","SIDESWIPE SAME DIRECTION","NOT DIVIDED",,"STRAIGHT AND LEVEL","UNKNOWN","UNKNOWN","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,"Y","OVER $1,500","2025-01-21T13:50:00.000","DRIVING SKILLS/KNOWLEDGE/EXPERIENCE","NOT APPLICABLE","5150","S","CICERO AVE","814",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","13","3","1","41.7987409104","-87.7430789522","POINT (-87.743078952172 41.79874091043)"
"62530f7b1d440bc1d4e0ee756360e1587d169b18f2a35fd9895eb2980044aa981e9e7f957ab8a4cc5cd1efa024e61bdf3451461128044b6e08ebd06b65d37e67",,"2025-01-21T13:08:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","TURNING","FOUR WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH","Y",,,"OVER $1,500","2025-01-21T13:08:00.000","DISREGARDING TRAFFIC SIGNALS","DISTRACTION - FROM INSIDE VEHICLE","10","W","IDA B WELLS DR","113",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","13","3","1","41.8757452922","-87.6279742471","POINT (-87.627974247109 41.875745292199)"
"23f2dde79ff5882c02b3f49e3c6410945983160b199a6f07ddaf30062a7822ea3de974f180415c6852e68bf85ec3a98220607eb9a6b18ed2b24bfc05f57e5dbb",,"2025-01-21T13:00:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","PARKED MOTOR VEHICLE","NOT DIVIDED",,"STRAIGHT AND LEVEL","SNOW OR SLUSH","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,"Y","OVER $1,500","2025-01-22T14:29:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","3445","S","RHODES AVE","211",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","13","3","1","41.8316305893","-87.6132095259","POINT (-87.613209525868 41.831630589301)"
"24a41599fdb8c08e82d6ce4f903669491fc0cb8ad039838b98a091efec926924a4c344a00f6482e6ec5a201903a1f6ce5322f84cde835c7fe2d2307bb8fecf31",,"2025-01-21T13:00:00.000","30","TRAFFIC SIGNAL","UNKNOWN","CLEAR","DAYLIGHT","ANGLE","NOT DIVIDED",,"STRAIGHT AND LEVEL","UNKNOWN","UNKNOWN","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY","Y",,,"$501 - $1,500","2025-01-21T13:30:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","4398","N","CENTRAL AVE","1624",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","13","3","1","41.960436419","-87.7673885369","POINT (-87.767388536885 41.960436418957)"
"2bf3b612d7a403df5478b38b5edad60236a5f1bdefd06e69feeb9adcf71bbf514b56a019d0edbeda18701b9027fe225f1f996ec1469c7b579836bd6fbe4b2647",,"2025-01-21T13:00:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","TURNING","FOUR WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY","Y",,,"$501 - $1,500","2025-01-21T13:20:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","4712","W","IRVING PARK RD","1722",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","13","3","1","41.9535497797","-87.7460732842","POINT (-87.746073284243 41.953549779669)"
"3d6121db455b1cf6107164ad9cde4b0f4b8f747cc9f33c7126f42aca814fd25a9a5a4043438dedac34e44f47314b8f7537b4a2ed76b86bd4726289e5f8ed9aa4",,"2025-01-21T13:00:00.000","30","STOP SIGN/FLASHER","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","TURNING","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH",,,,"$501 - $1,500","2025-01-21T13:09:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","2131","S","WESTERN AVE","1234",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","13","3","1","41.8530015006","-87.6855199712","POINT (-87.685519971157 41.853001500586)"
"a939cc3c26775906333605d9ad977ace6eb6b21fe76a309d0a439356024db98f2fd68f33bb808e711f1bb9fc4dbbd2aee9ca1cfa55cb6516c929ba18338ab59e",,"2025-01-21T13:00:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","TURNING","FOUR WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY","Y",,,"OVER $1,500","2025-02-03T10:50:00.000","IMPROPER TURNING/NO SIGNAL","IMPROPER TURNING/NO SIGNAL","6900","N","SHERIDAN RD","2431",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","13","3","1","42.006801604","-87.661457734","POINT (-87.661457733969 42.006801603988)"
"10ac7d2ece742d7a0fff22a358f52b7e3a5b9314748709914ac39f599128aa3aae0e67452c51d53f0ac3029f2388b854000b1293fc4a1e29310d4a8fb38d160b",,"2025-01-21T12:55:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","PEDESTRIAN","DIVIDED - W/MEDIAN (NOT RAISED)",,"STRAIGHT AND LEVEL","UNKNOWN","UNKNOWN","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"$500 OR LESS","2025-01-21T14:30:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","5700","S","COTTAGE GROVE AVE","233",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","12","3","1","41.7912332589","-87.6062982132","POINT (-87.606298213182 41.791233258933)"
"7e0ae846a1e7dabaf69181d45b418a15cc8fad8d5e974d17fd6fa37614c9503124f900992db45cc608db9e523dcebf4b95877370ead9c256b56340b57e5a71be",,"2025-01-21T12:40:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","ANGLE","OTHER",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","INJURY AND / OR TOW DUE TO CRASH",,"Y",,"$501 - $1,500","2025-01-21T13:30:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","8146","S","COTTAGE GROVE AVE","631",,,,,,,"2","REPORTED, NOT EVIDENT","1","0","0","0","1","1","0","12","3","1","41.7462278822","-87.6052430302","POINT (-87.60524303022 41.746227882243)"
"3ddd7b3a50438326ab01c1dc214983022cc2937ed6c3997eab94a1394e74215f6a5f802c2429b37d353d9b4aca832201339d3b6e3bd3a65400ba55bfeee2bf8b",,"2025-01-21T12:30:00.000","25","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","PARKED MOTOR VEHICLE","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2025-01-21T12:35:00.000","DRIVING SKILLS/KNOWLEDGE/EXPERIENCE","UNABLE TO DETERMINE","2751","W","DEVON AVE","2413",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","12","3","1","41.9974591515","-87.6991421749","POINT (-87.699142174939 41.997459151515)"
"415872b165e5e95348dce108d2dd70326185ac51ff593619bdb0f4da5c1e0ca24ade3d8b060279ab7267182605a4ad23f0b04254f92e6a6f106c57ebacd96b56",,"2025-01-21T12:30:00.000","10","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","HEAD ON","PARKING LOT",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2025-01-21T13:00:00.000","NOT APPLICABLE","NOT APPLICABLE","6014","S","COTTAGE GROVE AVE","313",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","12","3","1","41.785387445","-87.606183761","POINT (-87.606183761008 41.785387444959)"
"487482cf6c73f4e7e5b2bacf4661a4fb1255bc824f965c1d0746e7c8931170568c1ed05a0b4814b543cd94a92ec22a919c034f6457fedf0240e11c6fd67802a0",,"2025-01-21T12:30:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","TURNING","DIVIDED - W/MEDIAN (NOT RAISED)",,"STRAIGHT AND LEVEL","UNKNOWN","UNKNOWN","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY","Y",,,"OVER $1,500","2025-01-21T12:30:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","6800","W","GRAND AVE","2512",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","12","3","1","41.9237081929","-87.7953007812","POINT (-87.795300781231 41.92370819286)"
"a7d34ef1f9063694737c8acd8e754616a36064fa5d5308804a8f044b8c6847f0226599e1dced617feb34b7b5b658c0409bcae30793f4f3bc9bebaea03e24534a",,"2025-01-21T12:30:00.000","15","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","PEDESTRIAN","PARKING LOT",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS",,"INJURY AND / OR TOW DUE TO CRASH",,"Y","Y","$500 OR LESS","2025-01-21T12:33:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","5960","W","IRVING PARK RD","1624",,,,,,,"2","REPORTED, NOT EVIDENT","1","0","0","0","1","1","0","12","3","1","41.9531678239","-87.7767203871","POINT (-87.776720387061 41.953167823917)"
"49e262ce5698e0f8ff4259f595ba96097c4e250522e55cf3ef8b50a5c4e5bb8eb2d3fab9d9dbc38fc1fd30efd484758c2e74626d5a1d93f97aa67a40749b3928",,"2025-01-21T12:25:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","SIDESWIPE SAME DIRECTION","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2025-01-21T12:40:00.000","FAILING TO YIELD RIGHT-OF-WAY","IMPROPER LANE USAGE","727","E","61ST ST","313",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","12","3","1","41.7839198469","-87.607468897","POINT (-87.607468897048 41.783919846867)"
"c913f408d6a28fece2dfc05f5cb3e88d71df1bd27c334ad1562b72ee8754dc672579eb3e943fad90667c1ff72d321ff4b25ff485e11b5dd781d3f29b625325c9",,"2025-01-21T12:10:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","PARKED MOTOR VEHICLE","PARKING LOT",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,"Y",,"$501 - $1,500","2025-01-21T12:43:00.000","IMPROPER TURNING/NO SIGNAL","UNABLE TO DETERMINE","5353","N","ELSTON AVE","1621",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","12","3","1","41.9787102644","-87.757153772","POINT (-87.757153772042 41.978710264377)"
"5d429516f30c0cf40b3520b50fe1f5adb4af845a303caeb8f5df1b588591c0f6175036c637dc3af665c5ea98ca5e640181d35060f844907454fc1f8dfe30c0f3",,"2025-01-21T12:05:00.000","30","STOP SIGN/FLASHER","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","ANGLE","UNKNOWN INTERSECTION TYPE",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH","Y",,"Y","OVER $1,500","2025-01-21T12:13:00.000","DISREGARDING STOP SIGN","FAILING TO YIELD RIGHT-OF-WAY","2300","S","CALIFORNIA AVE","1033",,,,,,,"2","REPORTED, NOT EVIDENT","1","0","0","0","1","1","0","12","3","1","41.850031719","-87.6955434727","POINT (-87.695543472666 41.850031719008)"
